Timestamp,Wind Direction,Wind Speed
377,279.336,8.942
378,30.999,13.557
379,642.691,6.027
380,645.864,6.652
381,800.252,5.11
382,720.597,9.52
383,206.817,6.08
384,714.858,17.8
385,240.454,18.362
386,571.554,3.624
387,262.847,6.41
388,1375.455,6.194
389,173.591,8.646
390,1039.785,6.249
391,384.917,14.043
392,1607.703,8.552
393,568.579,8.164
394,441.826,6.969
395,871.623,4.601
396,171.607,8.394
397,2213.492,9.764
398,359.448,14.917
399,59.317,9.89
400,374.651,10.625
401,1033.755,8.093
402,120.033,6.897
403,2335.942,7.86
404,207.445,7.383
405,775.153,3.829
406,160.307,3.903
407,629.424,11.478
408,1204.237,7.375
409,593.748,9.634
410,1312.32,9.631
411,664.51,13.749
412,1227.042,15.05
413,365.426,9.432
414,230.787,15.894
415,445.638,11.487
416,791.591,6.092
417,281.21,16.342
418,1877.911,6.124
419,336.818,9.82
420,1005.237,17.517
421,885.337,6.223
422,1602.135,10.435
423,771.479,7.096
424,376.241,8.62
425,898.993,8.527
426,1620.963,14.985
427,779.785,18.857
428,1270.93,3.904
429,648.366,8.663
430,348.471,14.065
431,797.581,17.589
432,975.863,12.712
433,241.832,5.898
434,1482.497,2.839
435,250.873,8.286
436,1054.734,4.698
437,2192.413,6.275
438,182.664,5.344
439,1907.615,11.805
440,1162.17,3.759
441,536.962,6.75
442,791.815,9.797
443,352.575,3.318
444,676.208,16.185
445,570.53,4.225
446,689.451,18.031
447,602.332,6.953
448,446.962,12.157
449,1421.209,3.698
450,85.625,8.216
451,1656.132,8.097
452,548.537,3.798
453,1288.011,11.324
454,566.327,7.564
455,636.077,2.699
456,572.961,15.702
457,872.823,4.931
458,171.373,8.584
459,712.356,7.543
460,608.332,15.206
461,564.392,8.642
462,101.495,5.22
463,970.138,1.806
464,440.834,12.856
465,1440.295,9.152
466,309.901,20.784
467,756.923,3.33
468,570.259,12.419
469,540.223,13.036
470,162.778,7.536
471,1822.759,4.208
472,644.751,9.383
473,809.509,4.712
474,764.678,16.971
475,296.825,5.564
476,721.691,12.47
477,1668.508,5.986
478,540.72,15.123
479,458.343,7.818
480,876.112,17.366
481,1381.712,16.781
482,283.064,14.197
483,1718.187,13.872
484,670.145,9.315
485,1617.271,9.842
486,310.858,7.549
487,1346.545,15.432
488,792.918,3.541
489,576.498,11.583
490,928.83,2.727
491,418.23,5.759
492,206.405,10.147
493,1108.469,5.497
494,187.333,5.861
495,979.551,7.874
496,149.165,10.787
497,547.917,8.719
498,357.41,6.999
499,1310.582,4.26
500,346.644,15.249
501,301.32,13.202
502,868.071,13.256
503,1003.984,16.585
504,223.452,17.734
505,853.051,9.353
506,153.93,6.3
507,343.137,13.788
508,651.944,10.068
509,1463.078,5.141
510,496.661,12.11
511,1355.476,7.579
512,1066.558,3.729
513,1503.287,3.857
514,493.732,16.87
515,454.729,11.336
516,1689.027,9.444
517,177.351,8.457
518,530.844,10.982
519,222.562,2.496
520,430.239,10.589
521,1294.921,16.993
522,395.293,3.483
523,658.11,7.773
524,184.534,2.641
525,608.809,9.882
526,312.908,3.652
527,511.513,6.181
528,1034.866,7.112
529,647.097,5.439
530,460.496,17.065
531,1197.685,5.512
532,100.01,4.43
533,1271.805,2.227
534,1410.717,5.233
535,608.833,4.703
536,517.016,6.376
537,1884.893,9.002
538,421.519,5.607
539,408.458,11.532
540,1637.357,14.29
541,713.175,9.189
542,105.513,10.683
543,439.014,10.251
544,999.544,2.994
545,823.142,19.736
546,2639.408,13.359
547,324.954,2.421
548,584.832,3.46
549,456.308,10.601
550,418.937,17.517
551,883.52,19.721
552,349.188,20.46
553,359.728,3.441
554,329.861,7.29
555,216.311,18.905
556,25.015,6.112
557,1143.556,7.663
558,393.95,21.355
559,345.646,2.312
560,214.703,8.598
561,1192.669,4.854
562,1443.16,9.149
563,962.563,4.933
564,874.417,6.751
565,1208.183,8.362
566,390.026,8.076
567,1439.239,10.287
568,1398.089,8.623
569,646.494,5.217
570,1675.164,18.332
571,383.438,13.248
572,408.914,12.812
573,269.221,1.177
574,530.596,6.732
575,471.659,19.425
576,795.934,9.861
577,518.169,11.663
578,861.877,12.747
579,405.543,11.514
580,499.202,5.17
581,561.398,10.355
582,602.221,3.445
583,185.531,6.956
584,543.793,1.187
585,704.146,9.065
586,861.689,9.624
587,878.818,7.798
588,1379.402,6.944
589,523.401,7.542
590,319.395,5.601
591,1517.268,28.811
592,382.644,18.361
593,1211.473,8.882
594,240.604,12.002
595,229.659,10.019
596,1031.413,13.571
597,1085.557,12.321
598,573.988,1.736
599,1311.609,11.07
600,354.087,5.35
601,725.911,3.771
602,814.041,8.192
603,231.011,3.564
604,291.336,6.691
605,118.099,5.76
606,829.126,8.883
607,1231.029,11.424
608,1034.975,5.138
609,632.216,15.86
610,1426.449,3.89
611,1317.84,16.035
612,335.533,10.613
613,681.969,5.157
614,1475.845,11.164
615,1224.983,8.016
616,87.302,8.211
617,197.7,14.273
618,908.183,13.555
619,595.524,1.873
620,756.939,4.589
621,604.396,18.26
622,787.45,7.912
623,710.581,15.369
624,244.246,3.698
625,165.592,3.246
626,803.413,10.314
627,390.805,22.38
628,198.726,6.474
629,1222.908,17.464
630,1445.675,11.962
631,365.995,11.756
632,214.97,7.703
633,273.734,12.311
634,133.338,5.022
635,1018.021,9.379
636,464.327,10.394
637,66.417,10.815
638,83.009,8.479
639,820.943,5.443
640,657.258,1.494
641,375.198,10.504
642,798.668,16.018
643,306.851,3.901
644,1624.508,12.392
645,1132.632,1.49
646,1152.116,7.46
647,337.93,11.727
648,763.171,10.049
649,466.241,1.822
650,754.527,4.335
651,730.847,14.973
652,238.729,12.336
653,1247.166,8.302
654,423.657,6.206
655,1184.866,16.78
656,702.544,5.554
657,250.581,7.356
658,221.899,7.99
659,616.486,20.413
660,473.166,16.345
661,1169.553,4.612
662,1210.045,3.016
663,536.719,2.136
664,864.658,5.277
665,184.75,6.221
666,27.196,4.881
667,66.638,8.406
668,891.375,9.692
669,1836.882,2.296
670,443.437,11.779
671,2581.682,8.474
672,876.113,6.262
673,112.45,10.88
674,1302.978,3.599
675,121.722,10.858
676,693.371,9.621
677,1087.061,12.904
678,437.874,8.033
679,904.802,2.479
680,758.623,4.018
681,355.791,14.701
682,1036.639,4.024
683,1171.82,15.505
684,880.348,7.54
685,688.363,6.245
686,870.324,7.687
687,249.603,14.052
688,1366.317,8.901
689,1109.369,6.044
690,303.692,2.705
691,984.088,18.041
692,1043.07,13.338
693,1604.106,6.516
694,2446.441,9.579
695,678.861,12.782
696,1912.033,13.613
697,1579.982,1.971
698,912.171,3.336
699,1902.733,26.151
700,698.8,3.218
701,1452.858,17.339
702,347.299,22.794
703,516.771,4.21
704,101.065,12.08
705,927.186,5.471
706,546.161,11.444
707,2261.604,16.383
708,622.645,6.381
709,630.121,6.023
710,362.697,9.353
711,1043.929,13.808
712,2271.513,13.917
713,172.295,5.173
714,852.167,6.477
715,395.179,8.745
716,1336.349,6.09
717,265.433,11.35
718,1305.304,11.672
719,864.174,12.218
720,360.954,13.037
721,373.376,4.448
722,516.256,11.643
723,885.956,8.868
724,51.312,15.701
725,630.997,8.847
726,769.244,3.793
727,303.699,12.757
728,253.019,4.482
729,669.897,5.242
730,762.759,5.641
731,131.519,4.285
732,1252.234,7.383
733,935.069,4.649
734,805.731,19.025
735,641.003,5.777
736,1382.954,8.222
737,516.255,9.195
738,445.682,5.875
739,669.875,6.57
740,1803.578,7.518
741,876.771,5.902
742,1162.605,7.522
743,826.51,6.584
744,855.152,6.457
745,322.857,19.464
746,455.668,5.266
747,30.043,3.531
748,1279.164,11.416
749,696.467,7.068
750,902.499,4.987
751,498.297,2.968
752,1891.243,9.597
753,102.689,7.761
754,483.223,8.487
755,327.69,9.495
756,147.671,10.326
757,1120.553,5.398
758,1215.749,5.724
759,179.829,5.952
760,1117.382,9.171
761,789.337,7.856
762,843.625,22.368
763,379.283,6.124
764,716.025,8.125
765,743.338,5.986
766,641.656,5.328
767,1302.701,7.534
768,356.424,6.507
769,41.798,4.134
770,223.479,3.685
771,960.299,15.217
772,428.075,12.766
773,157.954,2.385
774,50.578,11.018
775,556.39,3.644
776,1436.263,5.184
777,1113.546,9.132
778,351.248,5.966
779,801.289,2.464
780,165.129,2.633
781,134.953,13.038
782,333.776,14.283
783,524.462,12.261
784,539.125,6.606
785,1802.519,13.088
786,458.433,4.522
787,283.318,12.729
788,729.975,9.455
789,556.03,5.835
790,472.22,10.531
791,549.076,15.417
792,1032.316,5.048
793,1045.804,1.152
794,91.057,15.089
795,2861.255,11.855
796,687,5.261
797,81.434,19.202
798,401.033,16.85
799,2209.259,18.397
800,256.365,16.989
801,168.373,2.093
802,1120.46,2.429
803,1239.4,1.709
804,1991.107,10.108
805,710.147,7.331
806,365.717,13.515
807,618.162,5.782
808,2576.742,12.835
809,118.748,9.001
810,942.146,17.788
811,952.449,15.722
812,1574.281,14.745
813,218.711,4.499
814,1418.623,3.158
815,1451.849,1.282
816,198.114,5.476
817,366.533,6.674
818,327.856,15.026
819,85.418,19.226
820,235.171,6.186
821,365.918,5.804
822,957.177,12.389
823,733.642,7.109
824,445.271,4.343
825,338.744,9.99
826,380.339,12.045
827,583.882,11.605
828,288.657,4.585
829,2039.487,9.679
830,263.936,6.321
831,142.161,4.481
832,203.057,9.491
833,288.922,9.744
834,28.941,8.39
835,142.616,18.097
836,839.977,5.767
837,591.369,10.871
838,205.149,7.939
839,1135.522,13.968
840,924.536,3.742
841,294.34,9.743
842,801.427,4.771
843,1219.17,7.513
844,609.171,3.559
845,1859.365,9.032
846,1064.438,6.633
847,1319.038,5.376
848,756.305,17.083
849,873.802,15.183
850,619.668,15.222
851,1250.192,11.174
852,773.521,13.482
853,315.749,9.098
854,214.201,11.578
855,1621.039,1.617
856,1601.398,8.499
857,949.851,7.366
858,390.562,5.383
859,662.746,10.748
860,99.449,13.662
861,1009.755,12.974
862,571.947,7.977
863,390.367,15.349
864,615.497,3.832
865,270.221,3.131
866,1344.146,4.763
867,800.177,6.418
868,339.066,6.541
869,1554.153,7.848
870,234.274,9.43
871,567.658,9.927
872,1025.231,2.736
873,170.912,19.578
874,600.95,8.973
875,412.352,15.847
876,291.31,11.066
877,1128.064,9.729
878,734.142,7.1
879,1324.835,2.326
880,1744.423,12.356
881,689.872,3.882
882,1613.26,15.658
883,499.092,16.07
884,1177.483,6.809
885,417.017,9.725
886,672.512,20.023
887,579.836,16.081
888,332.947,9.215
889,1680.142,5.175
890,802.464,5.314
891,1982.347,5.399
892,95.178,11.52
893,438.033,7.575
894,544.416,10.765
895,1489.284,9.221
896,374.292,12.553
897,770.203,8.147
898,466.641,2.394
899,537.764,9.12
900,286.464,6.347
901,1564.713,9.039
902,40.356,1.706
903,1055.266,8.294
904,277.299,4.263
905,497.304,4.839
906,481.783,7.729
907,1322.735,10.172
908,407.787,5.271
909,703.45,20.885
910,404.59,13.243
911,525.316,3.177
912,604.125,16.163
913,658.375,11.241
914,358.522,4.355
915,315.292,7.714
916,256.797,11.887
917,449.53,15.432
918,1389.822,21.16
919,564.345,5.945
920,429.572,7.184
921,579.116,5.732
922,883.124,11.615
923,755.112,3.145
924,653.99,4.654
925,264.019,7.522
926,443.245,6.326
927,767.493,7.924
928,468.593,6.13
929,953.373,5.984
930,534.981,9.743
931,986.93,6.967
932,2742.25,9.957
933,367.417,3.882
934,522.095,14.196
935,205.703,14.433
936,180.471,6.254
937,788.194,10.183
938,301.491,10.987
939,600.032,13.996
940,255.69,12.861
941,681.505,7.484
942,270.179,4.34
943,1353.332,6.406
944,319.566,18.054
945,762.468,9.029
946,554.259,6.362
947,802.626,1.784
948,1268.334,6.652
949,267.618,14.427
950,819.76,3.217
951,887.033,3.501
952,645.697,13.104
953,422.896,5.38
954,588.424,6.51
955,902.748,11.018
956,182.669,22.815
957,457.919,16.208
958,221.455,12.399
959,524.328,5.924
960,1181.18,2.655
961,323.802,0.962
962,1295.21,4.938
963,450.731,17.97
964,2030.46,11.056
965,78.643,10.726
966,657.572,18.004
967,456.25,17.12
968,1353.332,5.66
969,259.348,6.023
970,579.13,8.71
971,702.218,5.896
972,407.745,9.292
973,189.141,8.586
974,513.462,15.046
975,1744.431,9.737
976,234.361,13.144
977,846.083,5.418
978,544.368,11.156
979,740.215,11.276
980,214.829,8.716
981,1073.455,9.947
982,1191.568,8.583
983,351.66,10.189
984,1106.463,8.575
985,437.948,6.73
986,385.055,11.218
987,1203.511,12.383
988,227.655,5.428
989,609.048,13.006
990,488.843,6.8
991,513.274,7.625
992,1213.045,9.438
993,738.49,8.588
994,804.871,14.123
995,1457.022,8.957
996,1129.043,11.22
997,563.251,10.822
998,1640.256,5.85
999,622.319,5.794
1000,597.755,12.85
1001,957.591,15.444
1002,385.769,7.356
1003,1357.721,12.707
1004,862.207,11.215
1005,813.791,8.321
1006,650.35,6.051
1007,1620.351,8.169
1008,1087.885,12.416
1009,347.272,12.082
1010,505.271,10.236
1011,1092.324,12.931
1012,627.554,7.001
1013,1590.544,13.328
1014,1839.685,7.712
1015,363.518,5.998
1016,810.493,5.257
1017,353.758,15.254
1018,623.485,11.807
1019,493.297,12.67
1020,427.838,4.235
1021,17.668,19.964
1022,756.49,8.923
1023,1209.311,13.48
1024,825.939,20.725
1025,368.706,10.472
1026,164.375,11.55
1027,24.075,7.016
1028,687.757,10.893
1029,526.525,7.177
1030,1043.72,5.511
1031,893.433,2.999
1032,621.824,3.562
1033,1097.304,10.085
1034,521.945,8.739
1035,1394.061,8.376
1036,719.972,10.884
1037,559.473,14.526
1038,529.997,5.085
1039,572.694,10.793
1040,208.889,13.526
1041,1069.045,12.131
1042,686.634,21.875
1043,269.205,11.938
1044,1178.272,12.712
1045,242.873,3.982
1046,219.495,4.081
1047,779.582,10.393
1048,267.078,8.026
1049,384.936,4.627
1050,1435.862,5.949
1051,478.645,7.916
1052,497.862,8.636
1053,923.727,15.743
1054,129.186,7.48
1055,526.02,8.319
1056,1249.076,17.996
1057,588.13,9.176
1058,616.206,4.158
1059,152.902,7.396
1060,783.055,10.748
1061,1771.619,6.797
1062,267.732,16.913
1063,43.156,15.188
1064,223.257,8.063
1065,390.717,10.794
1066,504.776,15.291
1067,120.804,11.591
1068,222.482,6.329
1069,117.665,3.611
1070,445.804,2.596
1071,222.484,12.012
1072,683.71,11.028
1073,342.83,9.825
1074,636.143,11.549
1075,1088.878,9.689
1076,75.15,9.193
1077,213.686,3.668
1078,493.592,9.845
1079,628.067,9.459
1080,349.279,15.518
1081,1118.915,18.661
1082,277.604,20.856
1083,1426.682,17.453
1084,1258.425,4.927
1085,344.253,3.795
1086,653.736,17.587
1087,66.663,6.878
1088,994.386,8.257
1089,2077.452,8.932
1090,642.244,5.291
1091,226.342,8.749
1092,555.041,11.173
1093,1321.856,12.699
1094,725.969,18.383
1095,307.861,16.598
1096,806.801,5.774
1097,1098.073,15.244
1098,42.745,8.459
1099,2641.492,8.017
1100,134.176,5.481
1101,100.826,10.131
1102,360.914,4.377
1103,739.949,6.334
1104,212.597,1.757
1105,311.964,8.489
1106,1198.603,0.228
1107,726.552,2.801
1108,413.514,20.118
1109,1555.549,15.618
1110,523.344,4.197
1111,860.062,9.249
1112,2397.948,4.713
1113,803.844,4.613
1114,1229.679,2.77
1115,609.739,14.574
1116,328.262,7.6
1117,411.27,8.547
1118,455.115,8.756
1119,613.518,7.06
1120,289.718,6.098
1121,453.34,7.269
1122,1439.298,14.848
1123,547.179,3.646
1124,1380.072,16.048
1125,410.012,1.704
1126,1481.512,1.62
1127,257.531,13.781
1128,236.032,3.95
1129,1458.107,0.852
1130,876.194,14.587
1131,1144.595,5.762
1132,119.067,12.415
1133,367.011,7.758
1134,481.037,8.354
1135,186.454,16.151
1136,1177.218,11.942
1137,707.346,10.751
1138,3427.332,8.11
1139,382.585,13.906
1140,308.232,10.852
1141,696.441,3.772
1142,849.81,4.283
1143,421.02,9.959
1144,202.297,4.484
1145,1378.065,5.702
1146,536.891,8.089
1147,581.062,2.076
1148,1049.6,22.792
1149,708.815,12.152
1150,278.295,11.329
1151,204.512,7.949
1152,540.737,19.646
1153,642.327,15.836
1154,164.284,6.277
1155,552.264,9.626
1156,704.892,4.078
1157,476.939,9.136
1158,1152.615,3.518
1159,454.503,9.528
1160,709.22,0.384
1161,624.783,16.235
1162,1863.904,3.311
1163,267.609,10.707
1164,189.647,5.889
1165,638.595,3.552
1166,271.859,4.009
1167,504.072,12.655
1168,333.288,11.128
1169,876.17,20.228
1170,485.864,8.161
1171,349.244,16.422
1172,273.867,16.67
1173,377.653,17.475
1174,179.998,4.549
1175,982.851,11.433
1176,383.526,11.664
1177,1199.29,5.344
1178,224.08,15.371
1179,1061.942,4.798
1180,431.804,5.934
1181,1710.738,6.812
1182,151.561,3.649
1183,589.267,16.978
1184,670.083,1.799
1185,754.91,3.688
1186,1540.981,11.385
1187,285.274,8.311
1188,1063.36,13.162
1189,128.439,7.848
1190,691.478,6.359
1191,598.734,7.838
1192,416.309,7.849
1193,600.596,6.558
1194,988.85,5.1
1195,963.09,6.279
1196,830.642,8.675
1197,192.283,8.962
1198,412.295,5.357
1199,305.251,9.412
1200,1071.723,8.047
1201,1485.788,10.533
1202,1249.886,3.08
1203,2222.739,17.177
1204,19.922,6.238
1205,771.152,3.01
1206,350.938,1.679
1207,1234.832,2.116
1208,1277.158,19.904
1209,444.747,11.958
1210,286.389,6.523
1211,89.637,20.653
1212,1458.136,9.445
1213,694.992,6.774
1214,465.025,10.854
1215,1627.501,3.748
1216,1386.947,12.477
1217,316.912,5.04
1218,187.153,19.613
1219,1300.762,10.928
1220,340.555,5.649
1221,604.73,9.653
1222,706.332,18.936
1223,945.347,5.573
1224,848.324,8.46
1225,530.616,10.141
1226,184.895,1.755
1227,1105.401,8.063
1228,320.724,5.488
1229,542.699,6.185
1230,232.725,5.202
1231,330.617,14.763
1232,755.256,14.052
1233,441.024,9.32
1234,913.349,3.732
1235,1541.475,16.994
1236,350.227,14.109
1237,112.055,5.263
1238,219.442,2.571
1239,395.272,11.205
1240,1807.331,11.518
1241,659.565,8.651
1242,273.176,8.716
1243,325.967,3.467
1244,807.521,6.201
1245,88.08,13.232
1246,649.34,5.525
1247,448.753,6.44
1248,938.048,18.652
1249,312.698,14.091
1250,1102.697,7.517
1251,698.569,16.499
1252,99.951,9.487
1253,824.753,8.101
1254,492.74,10.613
1255,114.064,4.49
1256,572.57,8.908
1257,1166.276,6.973
1258,591.062,5.326
1259,647.278,10.266
1260,1176.771,6.266
1261,596.944,4.353
1262,556.293,3.284
1263,676.096,11.956
1264,786.203,10.345
1265,169.101,15.618
1266,967.506,13.553
1267,655.051,7.656
1268,750.055,8.099
1269,250.762,2.933
1270,674.135,11.661
1271,2117.574,2.808
1272,1003.716,11.384
1273,1026.34,9.182
1274,291.287,6.992
1275,723.018,6.433
1276,927.745,6.603
1277,299.52,10.913
1278,323.906,2.366
1279,116.448,5.147
1280,155.989,9.066
1281,360.607,1.287
1282,1774.948,4.996
1283,1205.883,6.879
1284,576.039,14.362
1285,1213.448,3.487
1286,470.052,7.962
1287,580.008,6.75
1288,402.308,1.59
1289,1354.348,5.247
1290,361.905,1.139
1291,1070.812,11.712
1292,1784.841,4.408
1293,2382.588,2.017
1294,974.349,3.354
1295,299.826,3.523
1296,350.845,2.279
1297,571.805,13.515
1298,865.378,5.954
1299,454.022,6.067
1300,771.098,10.814
1301,1456.623,4.477
1302,155.806,6.282
1303,1314.16,7.631
1304,781.233,12.108
1305,1642.435,8.341
1306,1401.877,1.968
1307,267.228,10.814
1308,147.705,20.424
1309,720.381,14.845
1310,276.819,8.696
1311,1087.746,9.089
1312,445.38,5.703
1313,636.177,1.508
1314,424.669,5.73
1315,308.023,12.243
1316,46.949,2.672
1317,2405.018,12.912
1318,506.454,2.561
1319,131.929,12.055
1320,596.174,4.636
1321,219.842,14.374
1322,863.218,7.581
1323,220.033,10.567
1324,188.117,9.637
1325,267.151,7.181
1326,1294.868,6.086
1327,409.845,3.837
1328,658.008,7.113
1329,392.138,11.938
1330,891.862,9.7
